A1_ensembl,A2_ensembl,sequence_identity,min_sequence_identity,max_seq_id,closest,family_size,family_id,sorted_gene_pair,A1_entrez,A2_entrez,interact,A1_ppi,A2_ppi,n_A1_ppi,n_A2_ppi,shared_ppi,n_total_ppi,n_shared_ppi,shared_ppi_jaccard_idx,fet_ppi_overlap,A1,A2,uniprot_id_A1,uniprot_id_A2,A1_A2_rank_struct,A2_A1_rank_struct,A1_nb_human_struct,A2_nb_human_struct,A1_nb_taxid_struct,A2_nb_taxid_struct,A1_bits_struct,A2_bits_struct,A1_fident_struct,A2_fident_struct,A1_alnlen_struct,A2_alnlen_struct,A1_evalue_struct,A2_evalue_struct,A1_alntmscore_struct,A2_alntmscore_struct,A1_qtmscore_struct,A2_qtmscore_struct,A1_ttmscore_struct,A2_ttmscore_struct,A1_prob_struct,A2_prob_struct,A1_lddt_struct,A2_lddt_struct,A1_A2_rank_seq,A2_A1_rank_seq,A1_nb_selfSP_seq,A2_nb_selfSP_seq,A1_nb_taxid_seq,A2_nb_taxid_seq,A1_A2_bits_seq,A2_A1_bits_seq,A1_A2_id_percent_seq,A2_A1_id_percent_seq,A1_A2_evalue_seq,A2_A1_evalue_seq,Unnamed: 0,esm2_beginning_of_sequence_cosine,esm2_beginning_of_sequence_euclidean,esm2_beginning_of_sequence_manhattan,esm2_beginning_of_sequence_ts_ss,esm2_end_of_sequence_cosine,esm2_end_of_sequence_euclidean,esm2_end_of_sequence_manhattan,esm2_end_of_sequence_ts_ss,esm2_mean_of_residue_tokens_cosine,esm2_mean_of_residue_tokens_euclidean,esm2_mean_of_residue_tokens_manhattan,esm2_mean_of_residue_tokens_ts_ss,esm2_mean_of_special_tokens_cosine,esm2_mean_of_special_tokens_euclidean,esm2_mean_of_special_tokens_manhattan,esm2_mean_of_special_tokens_ts_ss,ProtT5_per-protein_cosine,ProtT5_per-protein_euclidean,ProtT5_per-protein_manhattan,ProtT5_per-protein_ts_ss,rank_struct,selfSP_struct,taxid_struct,bits_struct,fident_struct,alnlen_struct,evalue_struct,alntmscore_struct,qtmscore_struct,ttmscore_struct,prob_struct,lddt_struct,rank_seq,selfSP_seq,taxid_seq,bits_seq,id_percent_seq,evalue_seq,dim1_PCA,BPO,CCO,MFO,same_func_go,same_func_ppi
YDL047W,YML016C,0.379421,0.17052,0.379421,False,10,136,YDL047W_YML016C,YDL047W,YML016C,False,"{'YJR064W', 'YGR027W-A;YGR038C-A;YJR026W;YLR227W-A;YML040W', 'YGL094C', 'YKL195W', 'YDR212W', 'YJL014W', 'YJL098W', 'YMR028W', 'YFR040W', 'YMR024W', 'YNR016C', 'YDL143W', 'YJL111W', 'YJL008C', 'YIL142W', 'YGL056C', 'YDR188W'}","{'YMR311C', 'YOR054C', 'YKL088W', 'YKR072C'}",17,4,set(),21,0,0.0,0.0,YDL047W,YML016C,P20604,P26570,270.0,276.0,5.0,4.0,30.0,30.0,1210.0,1219.0,0.385,0.385,311.0,311.0,1.326e-33,2.27e-35,0.9097,0.9097,0.9097,0.4158,0.9045,0.9097,1.0,1.0,0.8271,0.7931,152.0,110.0,5.0,4.0,42.0,33.0,249.0,248.0,0.446,0.418,3.4620000000000003e-72,5.035e-67,1405,0.0933155829431,5.160712195928115,294.6343640089035,7.022277081383356,0.0652626655912036,4.413155230217205,250.21801209449768,3.996256512735425,0.3162895714277898,5.378968101828676,280.2989718914032,6.258455221707838,0.0550418550357303,3.7941617022249554,215.1802351474762,2.212083012306836,0.573974609375,1.568,38.1,0.0392916727564931,270.0,4.0,30.0,1210.0,0.385,311.0,2.27e-35,0.9097,0.4158,0.9045,1.0,0.7931,110.0,4.0,33.0,248.0,0.418,3.4620000000000003e-72,3.556872067409908,0.356,0.538,1.0,True,True
YDL047W,YDL188C,0.533762,0.440318,0.533762,False,10,136,YDL047W_YDL188C,YDL047W,YDL188C,False,"{'YJR064W', 'YGR027W-A;YGR038C-A;YJR026W;YLR227W-A;YML040W', 'YGL094C', 'YKL195W', 'YDR212W', 'YJL014W', 'YJL098W', 'YMR028W', 'YFR040W', 'YMR024W', 'YNR016C', 'YDL143W', 'YJL111W', 'YJL008C', 'YIL142W', 'YGL056C', 'YDR188W'}","{'YPR040W', 'YJR049C', 'YGR027W-A;YGR038C-A;YJR026W;YLR227W-A;YML040W', 'YJL111W', 'YAL049C', 'YIL142W', 'YJL014W', 'YDL134C', 'YML085C', 'YMR028W', 'YAL016W'}",17,11,"{'YGR027W-A;YGR038C-A;YJR026W;YLR227W-A;YML040W', 'YJL111W', 'YIL142W', 'YJL014W', 'YMR028W'}",23,5,0.217391304347826,9.440479518781205,YDL047W,YDL188C,P20604,P23595,98.0,112.0,1.0,2.0,30.0,30.0,1740.0,1664.0,0.542,0.533,306.0,311.0,1.57e-45,5.443e-45,0.9631,0.9242,0.9477,0.764,0.9444,0.9242,1.0,1.0,0.9048,0.8703,75.0,73.0,1.0,1.0,31.0,30.0,377.0,377.0,0.547,0.547,2.028e-116,3.287e-115,1400,0.0653924469721877,4.327749635207407,246.6111500263214,4.127799477336788,0.0348830590043128,3.3133503006664324,187.5666736364365,1.6585948068843743,0.0725704947252057,2.403189769106232,133.74994158744812,0.3113876129020305,0.0290449826041309,2.7550446752166664,155.97412657737732,0.8628052749754991,0.11962890625,0.625,15.37,0.001270500149985,98.0,1.0,30.0,1664.0,0.533,306.0,1.57e-45,0.9242,0.764,0.9242,1.0,0.8703,73.0,1.0,30.0,377.0,0.547,2.028e-116,-1.109145783100464,0.537,0.625,1.0,True,True
YDL047W,YNR032W,0.5176850000000001,0.4375,0.5176850000000001,False,10,136,YDL047W_YNR032W,YDL047W,YNR032W,False,"{'YJR064W', 'YGR027W-A;YGR038C-A;YJR026W;YLR227W-A;YML040W', 'YGL094C', 'YKL195W', 'YDR212W', 'YJL014W', 'YJL098W', 'YMR028W', 'YFR040W', 'YMR024W', 'YNR016C', 'YDL143W', 'YJL111W', 'YJL008C', 'YIL142W', 'YGL056C', 'YDR188W'}","{'YDR200C', 'YGR027W-A;YGR038C-A;YJR026W;YLR227W-A;YML040W', 'YLR238W', 'YMR029C', 'YMR052W', 'YFR008W', 'YNL127W', 'YAL016W'}",17,8,{'YGR027W-A;YGR038C-A;YJR026W;YLR227W-A;YML040W'},24,1,0.0416666666666666,1.4667135060668324,YDL047W,YNR032W,P20604,P32838,137.0,114.0,3.0,3.0,30.0,30.0,1556.0,1529.0,0.498,0.503,319.0,314.0,9.846e-43,3.0159999999999997e-41,0.9136,0.9133,0.9136,0.7739,0.9089,0.9133,1.0,1.0,0.8608,0.8414,85.0,67.0,3.0,0.0,35.0,30.0,335.0,338.0,0.514,0.514,6.903e-102,6.6310000000000005e-102,1407,0.0112604583588736,1.8319691405041896,104.73624217510223,0.2453608693202824,0.0607433008036688,4.24443543250315,240.04780381917956,3.756353231775396,0.0698130335313407,2.4002521408274027,133.9721976518631,0.3571764309496172,0.0219322638919052,2.405216400727534,136.8144564628601,0.5013325631271526,0.15625,0.707,17.78,0.0022338565500192,114.0,3.0,30.0,1529.0,0.498,314.0,9.846e-43,0.9133,0.7739,0.9089,1.0,0.8414,67.0,0.0,30.0,335.0,0.514,6.6310000000000005e-102,-1.9709261317534879,0.115,0.45,1.0,True,True
YAL015C,YOL043C,0.360902,0.360902,0.378947,True,2,621,YAL015C_YOL043C,YAL015C,YOL043C,False,set(),set(),0,0,set(),0,0,0.0,0.0,YAL015C,YOL043C,P31378,Q08214,1.0,1.0,0.0,0.0,0.0,0.0,933.0,974.0,0.397,0.404,385.0,373.0,1.165e-23,4.501e-23,0.6892,0.7071,0.6573,0.6945,0.6892,0.6882,1.0,1.0,0.7005,0.7319,1.0,1.0,0.0,0.0,0.0,0.0,310.0,302.0,0.523,0.523,9.873e-92,2.72e-89,31,0.0085866334201556,1.4996541493699984,84.898905813694,0.1243721528861605,0.0615128646870661,4.2630816873616535,242.29092544317243,3.640024057887085,0.0522669787376378,2.254562427675423,128.02509021759033,0.2756232238606378,0.0229434602729332,2.409712137233066,136.680899143219,0.5196029027632328,0.06005859375,0.4712,12.08,0.0004946168994875,1.0,0.0,0.0,933.0,0.397,373.0,1.165e-23,0.6892,0.6573,0.6882,1.0,0.7005,1.0,0.0,0.0,302.0,0.523,9.873e-92,-2.057381619475372,0.725,0.838,0.959,True,True
YDR342C,YOL156W,0.692982,0.692982,0.6966490000000001,False,27,1,YDR342C_YOL156W,YDR342C,YOL156W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YDR342C,YOL156W,P39004,P54862,5.0,2.0,4.0,1.0,0.0,0.0,3168.0,3126.0,0.708,0.697,567.0,571.0,6.631e-61,1.1469999999999999e-60,0.9218,0.9132,0.917,0.9132,0.9218,0.9115,1.0,1.0,0.9374,0.9404,9.0,4.0,5.0,3.0,3.0,0.0,842.0,844.0,0.717,0.713,2.0280000000000002e-272,3.607e-273,2165,0.0022528579513023,0.7722707550155994,43.89290928840637,0.0215281607678478,0.013164733025298,1.960386883288328,111.814218044281,0.3240805582217227,0.0263976445442128,1.3064559869592838,73.87001651525497,0.0404208069577631,0.0047585974954841,1.09043735705578,62.20401573181152,0.0480692592907408,0.02099609375,0.2046,5.215,3.009825194996393e-05,2.0,1.0,0.0,3126.0,0.697,567.0,6.631e-61,0.9132,0.9132,0.9115,1.0,0.9374,4.0,3.0,0.0,842.0,0.713,3.607e-273,-5.172877595702152,0.844,,0.906,True,True
YDR342C,YJL219W,0.692982,0.692982,0.6966490000000001,False,27,1,YDR342C_YJL219W,YDR342C,YJL219W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YDR342C,YJL219W,P39004,P40885,10.0,4.0,9.0,3.0,0.0,0.0,2852.0,2796.0,0.71,0.69,567.0,572.0,6.410000000000001e-58,1.494e-58,0.859,0.854,0.8547,0.854,0.859,0.8497,1.0,1.0,0.8993,0.8845,10.0,3.0,6.0,2.0,3.0,0.0,839.0,847.0,0.719,0.714,2.2150000000000002e-271,3.302e-274,2158,0.0024008270426991,0.7966208488938599,45.32899606227875,0.0232609732888996,0.0123053516724696,1.8887511008212736,107.5488310456276,0.2817009899587283,0.0278511788176837,1.3430366706195866,76.0047767162323,0.043291054202212,0.0045958669647896,1.0714535836191932,61.07760810852051,0.0451717974222556,0.02197265625,0.2426,6.195,5.332890161075728e-05,4.0,3.0,0.0,2796.0,0.69,567.0,1.494e-58,0.854,0.854,0.8497,1.0,0.8845,3.0,2.0,0.0,839.0,0.714,3.302e-274,-4.918817389704149,0.892,,0.906,True,True
YGR100W,YNL293W,0.117895,0.117895,0.176935,True,7,104,YGR100W_YNL293W,YGR100W,YNL293W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YGR100W,YNL293W,P53258,P48566,115.0,87.0,1.0,1.0,29.0,28.0,402.0,407.0,0.203,0.223,462.0,393.0,2.502e-11,1.014e-10,0.5697,0.5823,0.2917,0.3755,0.4258,0.3712,1.0,1.0,0.5559,0.6045,41.0,29.0,1.0,1.0,10.0,8.0,120.0,119.0,0.306,0.307,7.810000000000001e-26,5.929e-26,3518,0.0345480073938451,3.0847778007400914,175.73911094665527,1.2127380140556638,0.0669576040241247,4.397625012510127,252.0592799782753,3.437060063345503,0.1388932405503367,3.622099032972457,205.21073746681213,1.7033591995769206,0.0340903089632952,2.9827438419261507,171.0229970216751,0.958143768615744,0.16357421875,0.7705,18.9,0.0038978237601268,87.0,1.0,28.0,402.0,0.203,393.0,2.502e-11,0.5697,0.2917,0.3712,1.0,0.5559,29.0,1.0,8.0,119.0,0.306,5.929e-26,1.0350768702045368,0.803,0.877,1.0,True,True
YER098W,YER144C,0.127321,0.119255,0.127321,False,13,454,YER098W_YER144C,YER098W,YER144C,False,"{'YHR104W', 'YOL087C', 'YKR038C', 'YLR017W', 'YOR018W', 'YGR163W', 'YDR411C', 'YOR239W', 'YBL008W', 'YBL052C', 'YNL167C', 'YJL191W'}",set(),12,0,set(),12,0,0.0,0.0,YER098W,YER144C,P39967,P39944,374.0,531.0,7.0,9.0,30.0,30.0,401.0,407.0,0.19,0.166,557.0,565.0,4.263e-18,7.753e-19,0.4096,0.3948,0.3084,0.2837,0.3052,0.3014,1.0,1.0,0.574,0.5704,168.0,177.0,5.0,6.0,35.0,44.0,76.0,79.0,0.25,0.25,1.324e-12,1.788e-13,2783,0.0416818135152586,3.37431683873972,193.2934647202492,1.4373332380530128,0.2901068797212875,10.292313896694443,574.8881124258041,92.3078273961906,0.1931571557758996,4.365144910003794,245.33725482225415,3.302697651087114,0.1252411592525034,5.6559837511463895,316.6661929488182,7.862430365239176,0.2509765625,1.053,26.72,0.011849089388945,374.0,7.0,30.0,401.0,0.166,557.0,7.753e-19,0.3948,0.2837,0.3014,1.0,0.5704,168.0,5.0,35.0,76.0,0.25,1.788e-13,5.860058932916009,0.751,0.867,1.0,True,True
YPL031C,YPR161C,0.337705,0.156773,0.337705,False,7,529,YPL031C_YPR161C,YPL031C,YPR161C,False,"{'YOL001W', 'YPL219W', 'YGL134W', 'YGR233C', 'YIL050W', 'YER059W'}",{'YLR226W'},6,1,set(),7,0,0.0,0.0,YPL031C,YPR161C,P17157,P23293,477.0,84.0,6.0,2.0,30.0,29.0,892.0,887.0,0.354,0.355,322.0,321.0,6.807e-25,4.787e-27,0.8544,0.8527,0.8544,0.4048,0.8458,0.8527,1.0,1.0,0.7836,0.7027,210.0,129.0,4.0,3.0,67.0,56.0,197.0,197.0,0.35,0.355,2.154e-54,1.367e-50,5649,0.0320788287735964,2.926209642891189,167.65714251995087,0.9207287804893014,0.2435777546318881,9.039762491358166,507.0892068743706,57.0619905309433,0.2538628706337025,4.566292682957802,241.4816236495972,3.510421263344528,0.1022031288032973,5.100083523756536,286.149267911911,5.535437563564964,0.48779296875,1.242,29.77,0.0145514029626147,84.0,2.0,29.0,887.0,0.354,321.0,4.787e-27,0.8527,0.4048,0.8458,1.0,0.7027,129.0,3.0,56.0,197.0,0.35,2.154e-54,4.175905862956536,0.878,0.989,0.971,True,True
YPL031C,YPL042C,0.314754,0.172973,0.314754,False,7,529,YPL031C_YPL042C,YPL031C,YPL042C,False,"{'YOL001W', 'YPL219W', 'YGL134W', 'YGR233C', 'YIL050W', 'YER059W'}","{'YNR010W', 'YMR112C', 'YLR071C', 'YDL005C', 'YDR308C', 'YPR168W', 'YDR443C', 'YGL151W', 'YOL051W', 'YHR041C', 'YGL127C', 'YBR253W', 'YBL093C', 'YGR104C', 'YNL236W', 'YCR081W', 'YBR193C', 'YOL135C', 'YPR070W', 'YOR174W', 'YHR058C', 'YER022W', 'YGL025C', 'YNL025C'}",6,24,set(),30,0,0.0,0.0,YPL031C,YPL042C,P17157,P39073,577.0,44.0,7.0,0.0,30.0,25.0,870.0,844.0,0.249,0.249,401.0,401.0,1.1499999999999999e-23,5.212e-23,0.8841,0.8862,0.8841,0.4973,0.876,0.8862,1.0,1.0,0.7911,0.7116,392.0,122.0,6.0,1.0,108.0,67.0,172.0,173.0,0.317,0.317,7.946e-46,1.76e-43,5648,0.034914799197778,3.0603537786723964,175.0225309729576,1.0242993084351597,0.2060246292893297,8.379796572339641,471.4035694003105,43.272828460341685,0.2200034452564733,4.193559426855195,228.0585121512413,2.530635105790231,0.0889369730395577,4.773434175347825,270.38310623168945,4.308468589504779,0.4189453125,1.086,26.9,0.0075563792973431,44.0,0.0,25.0,844.0,0.249,401.0,1.1499999999999999e-23,0.8841,0.4973,0.876,1.0,0.7116,122.0,1.0,67.0,172.0,0.317,7.946e-46,3.192965510463033,0.878,0.971,0.971,True,True
YIL085C,YNL029C,0.528046,0.522989,0.528046,True,9,608,YIL085C_YNL029C,YIL085C,YNL029C,False,set(),set(),0,0,set(),0,0,0.0,0.0,YIL085C,YNL029C,P40504,P53966,1.0,1.0,0.0,0.0,0.0,0.0,2260.0,2175.0,0.515,0.524,528.0,517.0,6.2410000000000005e-65,1.827e-62,0.802,0.7954,0.802,0.7883,0.7946,0.7954,1.0,1.0,0.848,0.8348,1.0,1.0,0.0,0.0,0.0,0.0,582.0,589.0,0.586,0.558,1.699e-183,7.998e-186,4192,0.0028387812355407,0.872012596789881,49.477359354496,0.0299100733768586,0.0081683732011748,1.5591227819908633,88.72523528337479,0.1449841777779391,0.0129494803501727,1.1590309759692372,66.08537244796753,0.0392555799965161,0.0034591524456422,0.9423941388469346,53.77236467599869,0.0348835364440135,0.0244140625,0.2612,6.715,8.152399787883002e-05,1.0,0.0,0.0,2175.0,0.515,517.0,6.2410000000000005e-65,0.7954,0.7883,0.7946,1.0,0.8348,1.0,0.0,0.0,582.0,0.558,7.998e-186,-4.685377272918223,0.949,1.0,1.0,True,True
YIL085C,YJL139C,0.230174,0.230174,0.278037,False,9,608,YIL085C_YJL139C,YIL085C,YJL139C,False,set(),{'YDR434W'},0,1,set(),1,0,0.0,0.0,YIL085C,YJL139C,P40504,P26725,24.0,38.0,4.0,7.0,7.0,8.0,973.0,977.0,0.258,0.262,492.0,492.0,7.179e-33,1.9999999999999998e-33,0.6717,0.6839,0.5599,0.6839,0.6717,0.678,1.0,1.0,0.6943,0.7145,15.0,15.0,6.0,6.0,2.0,2.0,214.0,217.0,0.316,0.316,2.088e-57,1.781e-59,4190,0.0084403333847713,1.4978963644926528,85.02640694379807,0.1225442165779032,0.0497179673715815,3.884085252738036,220.44704407453537,2.544461198160676,0.0834124596629689,2.85207336379223,159.39217168092728,0.8054823680040595,0.0203172254158465,2.2749969191509427,129.05078983306885,0.4174616758703712,0.08154296875,0.5034,12.89,0.0006910264218259,24.0,4.0,7.0,973.0,0.258,492.0,1.9999999999999998e-33,0.6717,0.5599,0.6717,1.0,0.6943,15.0,6.0,2.0,214.0,0.316,1.781e-59,-1.533571534480221,0.931,1.0,1.0,True,True
YIL085C,YKR061W,0.235977,0.235977,0.287059,False,9,608,YIL085C_YKR061W,YIL085C,YKR061W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YIL085C,YKR061W,P40504,P33550,18.0,38.0,2.0,6.0,7.0,8.0,997.0,999.0,0.241,0.279,497.0,418.0,6.417e-33,4.903e-33,0.6908,0.6941,0.5722,0.683,0.6908,0.6787,1.0,1.0,0.7068,0.7423,14.0,15.0,5.0,6.0,2.0,2.0,216.0,225.0,0.3,0.3,4.461e-58,3.107e-62,4191,0.0066195305457252,1.3260057066298812,75.99395167827606,0.0902377361032422,0.0606972349127695,4.289121714551015,243.77168148756027,3.488948948287501,0.0941994526261562,3.0214659188520128,169.37704592943192,0.9690038246799418,0.023610132937789,2.4479228329948866,139.25088620185852,0.545145906529981,0.10693359375,0.5757,14.43,0.0010581266973346,18.0,2.0,7.0,997.0,0.241,418.0,4.903e-33,0.6908,0.5722,0.6787,1.0,0.7068,14.0,5.0,2.0,216.0,0.3,3.107e-62,-1.3260967730965931,1.0,1.0,1.0,True,True
YIL085C,YOR099W,0.257253,0.257253,0.338422,False,9,608,YIL085C_YOR099W,YIL085C,YOR099W,False,set(),"{'YPL050C', 'YCR043C', 'YKL063C', 'YDR182W', 'YPL246C', 'YJL183W', 'YGL167C', 'YIL005W', 'YHL031C', 'YGL160W', 'YGL225W', 'YBR014C', 'YPR037C', 'YEL036C', 'YJL186W', 'YER001W', 'YDR245W', 'YOR320C', 'YLR083C', 'YGL038C', 'YJR075W', 'YEL042W', 'YBR205W'}",0,23,set(),23,0,0.0,0.0,YIL085C,YOR099W,P40504,P27810,19.0,38.0,3.0,6.0,7.0,8.0,990.0,989.0,0.299,0.277,441.0,501.0,2.336e-33,3.2390000000000003e-34,0.6617,0.7076,0.5055,0.7076,0.6617,0.7047,1.0,1.0,0.7087,0.7127,6.0,15.0,1.0,6.0,2.0,2.0,246.0,252.0,0.334,0.338,3.548e-68,6.546e-72,4193,0.0086693275602365,1.5171435003772589,85.83270591497421,0.1307437765788778,0.0704960261546358,4.635601899119168,262.7765382528305,4.5865361842318455,0.1344554478757874,3.577523255576501,198.6786173582077,1.6696377765189236,0.0284594603676539,2.685603249521402,152.73476934432983,0.732423426912307,0.1494140625,0.691,17.55,0.0018904418307191,19.0,3.0,7.0,989.0,0.277,441.0,3.2390000000000003e-34,0.6617,0.5055,0.6617,1.0,0.7087,6.0,1.0,2.0,246.0,0.334,6.546e-72,-0.6893896052173887,1.0,1.0,1.0,True,True
YML016C,YNR032W,0.151734,0.151734,0.2853259999999999,False,10,136,YML016C_YNR032W,YML016C,YNR032W,False,"{'YMR311C', 'YOR054C', 'YKL088W', 'YKR072C'}","{'YDR200C', 'YGR027W-A;YGR038C-A;YJR026W;YLR227W-A;YML040W', 'YLR238W', 'YMR029C', 'YMR052W', 'YFR008W', 'YNL127W', 'YAL016W'}",4,8,set(),12,0,0.0,0.0,YML016C,YNR032W,P26570,P32838,317.0,349.0,5.0,9.0,30.0,30.0,1121.0,1045.0,0.342,0.327,318.0,339.0,4.9159999999999995e-33,6.899e-31,0.8741,0.8154,0.4081,0.7527,0.7578,0.7478,1.0,1.0,0.7937,0.7626,164.0,150.0,7.0,5.0,41.0,41.0,221.0,225.0,0.365,0.375,3.686e-58,4.873e-63,5224,0.0957004044243361,5.250850073209673,299.342089176178,7.62436981996141,0.0430943524993411,3.5102685432206737,201.15156775712967,1.7823402228699283,0.2300952951015497,4.655254820738724,247.8011744022369,3.688441454241059,0.0423190918356276,3.3164629548286007,190.0347592830658,1.4017866858521926,0.39697265625,1.296,31.62,0.0233046729053241,317.0,5.0,30.0,1045.0,0.327,318.0,4.9159999999999995e-33,0.8154,0.4081,0.7478,1.0,0.7626,150.0,5.0,41.0,221.0,0.365,4.873e-63,2.6120389968553215,0.263,0.341,1.0,True,True
YGL059W,YIL042C,0.156823,0.156823,0.195431,True,2,631,YGL059W_YIL042C,YGL059W,YIL042C,True,set(),set(),0,0,set(),0,0,0.0,0.0,YGL059W,YIL042C,P53170,P40530,22.0,63.0,0.0,0.0,14.0,26.0,623.0,621.0,0.197,0.188,436.0,487.0,2.989e-16,2.104e-17,0.733,0.711,0.5967,0.711,0.733,0.6962,1.0,1.0,0.5947,0.6002,16.0,7.0,0.0,0.0,7.0,6.0,80.0,75.0,0.216,0.219,3.515e-14,7.099e-13,3260,0.0108287361589385,1.7051463616395135,97.88142681121826,0.1924249436139991,0.068987229848359,4.866212751242398,277.11867415905,5.242027225594296,0.1060194019350031,3.2988636214142346,186.81930190324783,1.1049127625463109,0.0294462422785115,2.764785025311972,156.92038869857788,0.7587496389862792,0.11279296875,0.621,16.05,0.0013666535624029,22.0,0.0,14.0,621.0,0.188,436.0,2.104e-17,0.711,0.5967,0.6962,1.0,0.5947,7.0,0.0,6.0,75.0,0.216,3.515e-14,-0.5979838335850348,0.672,1.0,1.0,True,True
YBR263W,YLR058C,0.561224,0.561224,0.5863539999999999,True,2,635,YBR263W_YLR058C,YBR263W,YLR058C,False,"{'YDR382W', 'YKR072C', 'YLR344W', 'YBR084C-A', 'YPR043W', 'YOR234C', 'YNL067W', 'YKL180W', 'YGL013C', 'YLR384C', 'YJL098W', 'YJR094W-A', 'YLR048W', 'YOL121C', 'YGL189C', 'YMR194W', 'YHL033C', 'YLR448W', 'YGL205W', 'YPL249C-A', 'YFL034C-A', 'YDR224C', 'YNL069C', 'YLL045C', 'YJL189W', 'YJL177W', 'YBR191W', 'YBR084W', 'YNL096C', 'YLR441C', 'YPR102C', 'YHR193C', 'YPL037C', 'YLR150W', 'YGL030W', 'YAL035W', 'YPL220W', 'YLR029C', 'YOL127W', 'YDL081C', 'YDR471W', 'YGL076C', 'YAL059W', 'YDL184C', 'YOL039W', 'YGL147C', 'YER063W', 'YMR142C', 'YLR325C', 'YIL052C', 'YNL301C', 'YFR032C-A', 'YNL302C', 'YDL136W', 'YFR031C-A', 'YJR045C', 'YLR061W', 'YOR312C', 'YLR340W', 'YPL131W', 'YPL143W', 'YGR085C', 'YER056C-A', 'YGL031C', 'YPL009C', 'YDR500C', 'YDR418W', 'YGR148C', 'YDR333C', 'YKL088W', 'YKL006W', 'YDL130W', 'YLR406C', 'YLR075W', 'YGL103W', 'YBL092W', 'YDL075W', 'YMR072W', 'YBL027W', 'YNL227C', 'YML073C', 'YPL198W', 'YBR031W', 'YIL133C', 'YOR063W', 'YIL161W', 'YNL112W', 'YPL079W', 'YDL082W', 'YHL001W', 'YML024W', 'YLR185W', 'YPL090C', 'YGR034W', 'YDL133C-A', 'YLR259C', 'YKL071W', 'YHR064C', 'YMR242C', 'YGR285C', 'YDR012W'}","{'YDR050C', 'YHR111W', 'YHR113W', 'YER103W', 'YLR259C', 'YKL117W', 'YPL262W', 'YLL024C'}",101,8,{'YLR259C'},108,1,0.0092592592592592,0.7251286420358526,YBR263W,YLR058C,P37292,P37291,12.0,30.0,0.0,0.0,8.0,15.0,2788.0,2780.0,0.582,0.582,472.0,472.0,1.063e-68,9.180000000000001e-69,0.9777,0.9789,0.9362,0.9789,0.9777,0.9766,1.0,1.0,0.9302,0.937,9.0,12.0,0.0,0.0,7.0,7.0,565.0,565.0,0.598,0.598,4.0830000000000004e-178,1.6730000000000003e-178,995,0.0103076370613918,1.667527260213994,94.86022275686264,0.1720746313910632,0.0366879185444882,3.427380608881423,194.7778794169426,1.61690992561339,0.0348303632392401,1.6220674824264432,92.16708534955978,0.0864288047041673,0.01514525858887,1.9553714639927149,111.33287000656128,0.2590375301712361,0.03369140625,0.334,8.37,0.0001506507374158,12.0,0.0,8.0,2780.0,0.582,472.0,9.180000000000001e-69,0.9777,0.9362,0.9766,1.0,0.9302,9.0,0.0,7.0,565.0,0.598,1.6730000000000003e-178,-3.920875144602727,1.0,0.5,1.0,True,True
YNR072W,YOL156W,0.519504,0.516755,0.519504,False,27,1,YNR072W_YOL156W,YNR072W,YOL156W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YNR072W,YOL156W,P53631,P54862,15.0,18.0,12.0,14.0,1.0,1.0,2077.0,2105.0,0.526,0.527,566.0,567.0,7.617e-46,2.58e-46,0.8004,0.7993,0.8004,0.7955,0.7966,0.7993,1.0,1.0,0.793,0.8203,17.0,18.0,12.0,13.0,4.0,4.0,618.0,623.0,0.561,0.56,4.445e-195,9.449e-197,5519,0.0050094064558741,1.1507671634593155,65.46396154165268,0.0607442170475269,0.0366484210384164,3.259145343267295,186.21206378936768,1.4587373408246012,0.1442839112872729,3.407473077229863,192.73221212625504,1.4428595662815973,0.0136333981002602,1.845396499006838,105.41060543060304,0.211991303372322,0.0244140625,0.2646,6.586,6.294036326542062e-05,15.0,12.0,1.0,2077.0,0.526,566.0,2.58e-46,0.7993,0.7955,0.7966,1.0,0.793,17.0,12.0,4.0,618.0,0.56,9.449e-197,-2.700980557459017,0.931,,0.911,True,True
