A1_ensembl,A2_ensembl,sequence_identity,min_sequence_identity,max_seq_id,closest,family_size,family_id,sorted_gene_pair,A1_entrez,A2_entrez,interact,A1_ppi,A2_ppi,n_A1_ppi,n_A2_ppi,shared_ppi,n_total_ppi,n_shared_ppi,shared_ppi_jaccard_idx,fet_ppi_overlap,A1,A2,uniprot_id_A1,uniprot_id_A2,A1_A2_rank_struct,A2_A1_rank_struct,A1_nb_human_struct,A2_nb_human_struct,A1_nb_taxid_struct,A2_nb_taxid_struct,A1_bits_struct,A2_bits_struct,A1_fident_struct,A2_fident_struct,A1_alnlen_struct,A2_alnlen_struct,A1_evalue_struct,A2_evalue_struct,A1_alntmscore_struct,A2_alntmscore_struct,A1_qtmscore_struct,A2_qtmscore_struct,A1_ttmscore_struct,A2_ttmscore_struct,A1_prob_struct,A2_prob_struct,A1_lddt_struct,A2_lddt_struct,A1_A2_rank_seq,A2_A1_rank_seq,A1_nb_selfSP_seq,A2_nb_selfSP_seq,A1_nb_taxid_seq,A2_nb_taxid_seq,A1_A2_bits_seq,A2_A1_bits_seq,A1_A2_id_percent_seq,A2_A1_id_percent_seq,A1_A2_evalue_seq,A2_A1_evalue_seq,Unnamed: 0,esm2_beginning_of_sequence_cosine,esm2_beginning_of_sequence_euclidean,esm2_beginning_of_sequence_manhattan,esm2_beginning_of_sequence_ts_ss,esm2_end_of_sequence_cosine,esm2_end_of_sequence_euclidean,esm2_end_of_sequence_manhattan,esm2_end_of_sequence_ts_ss,esm2_mean_of_residue_tokens_cosine,esm2_mean_of_residue_tokens_euclidean,esm2_mean_of_residue_tokens_manhattan,esm2_mean_of_residue_tokens_ts_ss,esm2_mean_of_special_tokens_cosine,esm2_mean_of_special_tokens_euclidean,esm2_mean_of_special_tokens_manhattan,esm2_mean_of_special_tokens_ts_ss,ProtT5_per-protein_cosine,ProtT5_per-protein_euclidean,ProtT5_per-protein_manhattan,ProtT5_per-protein_ts_ss,rank_struct,selfSP_struct,taxid_struct,bits_struct,fident_struct,alnlen_struct,evalue_struct,alntmscore_struct,qtmscore_struct,ttmscore_struct,prob_struct,lddt_struct,rank_seq,selfSP_seq,taxid_seq,bits_seq,id_percent_seq,evalue_seq,dim1_PCA,BPO,CCO,MFO,same_func_go,same_func_ppi
YBL099W,YJR121W,0.190826,0.190826,0.203523,True,4,410,YBL099W_YJR121W,YBL099W,YJR121W,True,"{'YOL077W-A', 'YGL094C', 'YNL131W', 'YDR406W', 'YPR191W', 'YDL181W', 'YMR203W', 'YPL271W', 'YBL045C', 'YGL187C', 'Q0085', 'YPR091C', 'YCL057C-A', 'YPL078C', 'YPR020W', 'YBR039W', 'YER103W', 'YHR051W', 'YDR377W', 'YER178W', 'YDR298C', 'YAL005C', 'YDR322C-A', 'YLR295C', 'YDL004W', 'YKL016C', 'YMR003W', 'YJR045C', 'YKL148C', 'YML081C-A', 'YKL192C'}","{'YOR136W', 'YNL131W', 'YOL077W-A', 'YGL094C', 'YHR008C', 'YJR080C', 'YPR191W', 'YDL181W', 'YJR016C', 'YDR430C', 'YDL066W', 'YMR203W', 'YIL125W', 'YPL271W', 'YMR083W', 'YCL064C', 'YMR108W', 'YOL096C', 'YBL045C', 'YLR355C', 'Q0085', 'YPR091C', 'YFL018C', 'YPL078C', 'YHR147C', 'YPR020W', 'YBR039W', 'YER073W', 'YHR051W', 'YDR377W', 'YOR125C', 'YER178W', 'YDR298C', 'YGR207C', 'YDR322C-A', 'YLR295C', 'YOR374W', 'YDL004W', 'YKL016C', 'YMR003W', 'YJR045C', 'YKL085W', 'YLR356W', 'YML081C-A'}",31,44,"{'YNL131W', 'YOL077W-A', 'YGL094C', 'YDL181W', 'YPR191W', 'YMR203W', 'YPL271W', 'YBL045C', 'Q0085', 'YPR091C', 'YPL078C', 'YML081C-A', 'YPR020W', 'YBR039W', 'YHR051W', 'YDR377W', 'YER178W', 'YDR298C', 'YDR322C-A', 'YLR295C', 'YDL004W', 'YKL016C', 'YMR003W', 'YJR045C'}",51,24,0.4705882352941176,43.78351951437433,YBL099W,YJR121W,P07251,P00830,77.0,114.0,0.0,0.0,44.0,45.0,1189.0,1133.0,0.227,0.226,480.0,520.0,5.686000000000001e-34,1.441e-35,0.8229,0.7644,0.7298,0.7644,0.7756,0.7542,1.0,1.0,0.7236,0.7181,1216.0,1855.0,0.0,0.0,948.0,1097.0,111.0,111.0,0.257,0.257,1.0889999999999999e-23,8.433e-24,465,0.0056777764963888,1.2325105073437257,70.09203761816025,0.071809410374782,0.056865904369351,4.290384861484143,244.82071030139923,4.354507546638382,0.067947518340784,2.3789992352367597,134.84479695558548,0.3138516503937743,0.0209746362967411,2.317443679753371,132.11222648620603,0.4504229411887615,0.04736328125,0.3843,9.61,0.0002421774937828,77.0,0.0,44.0,1133.0,0.226,480.0,1.441e-35,0.7644,0.7298,0.7542,1.0,0.7181,1216.0,0.0,948.0,111.0,0.257,8.433e-24,-1.0718336850567352,1.0,0.657,,True,True
YBL099W,YBR127C,0.190826,0.190826,0.201161,True,4,410,YBL099W_YBR127C,YBL099W,YBR127C,False,"{'YOL077W-A', 'YGL094C', 'YNL131W', 'YDR406W', 'YPR191W', 'YDL181W', 'YJR121W', 'YMR203W', 'YPL271W', 'YBL045C', 'YGL187C', 'Q0085', 'YPR091C', 'YCL057C-A', 'YPL078C', 'YPR020W', 'YBR039W', 'YER103W', 'YHR051W', 'YDR377W', 'YER178W', 'YDR298C', 'YAL005C', 'YDR322C-A', 'YLR295C', 'YDL004W', 'YKL016C', 'YMR003W', 'YJR045C', 'YKL148C', 'YML081C-A', 'YKL192C'}","{'YJR064W', 'YDR481C', 'YEL051W', 'YIL047C', 'YOR270C', 'YDL185W', 'YJL012C', 'YKL080W', 'YDL001W', 'YPL234C', 'YOR118W', 'YLR447C', 'YJL111W', 'YJL008C', 'YDR188W', 'YPR091C', 'YDR202C', 'YFL004W', 'YLL015W', 'YDL128W', 'YDR212W', 'YGR125W', 'YLL048C', 'YJL014W', 'YGR020C', 'YPR036W', 'YBR074W', 'YLR034C', 'YDL143W', 'YLR259C', 'YFR048W', 'YGR117C', 'YIL142W', 'YJR033C', 'YHR039C-A', 'YNL321W', 'YOR332W', 'YPL019C'}",32,38,{'YPR091C'},69,1,0.0144927536231884,0.5713613411351347,YBL099W,YBR127C,P07251,P16140,154.0,98.0,1.0,0.0,47.0,45.0,1091.0,1109.0,0.223,0.223,483.0,484.0,8.766000000000001e-32,2.8849999999999997e-33,0.8132,0.8111,0.7242,0.7615,0.7619,0.7534,1.0,1.0,0.6999,0.722,,1071.0,,0.0,,786.0,,114.0,,0.27,,1.004e-24,463,0.0209062533189373,2.3703694611087456,135.51724034547806,0.4751236795465955,0.082031939192806,5.128539467556083,291.9706219434738,7.591509363987439,0.1287548322446866,3.269388128310357,186.5520859360695,0.8855210627127179,0.0339960598242253,2.9578458363248643,167.86214113235474,0.9090098734959396,0.14990234375,0.692,17.5,0.0019305410117202,98.0,0.0,45.0,1091.0,0.223,483.0,2.8849999999999997e-33,0.8111,0.7242,0.7534,1.0,0.6999,1071.0,0.0,786.0,114.0,0.27,1.004e-24,0.48252488649881214,0.047,0.249,,False,False
YBL056W,YER089C,0.602564,0.602564,0.607759,True,5,411,YBL056W_YER089C,YBL056W,YER089C,False,"{'YGR205W', 'YDR071C', 'YGL210W'}",{'YDR071C'},3,1,{'YDR071C'},3,1,0.3333333333333333,3.116939646550756,YBL056W,YER089C,P34221,P39966,1.0,1.0,0.0,0.0,0.0,0.0,2303.0,2310.0,0.605,0.605,467.0,472.0,2.802e-62,2.6430000000000004e-63,0.79,0.7886,0.7835,0.7886,0.79,0.7825,1.0,1.0,0.8852,0.8641,1.0,1.0,0.0,0.0,0.0,0.0,559.0,569.0,0.622,0.621,1.9030000000000002e-176,5.592e-180,362,0.0015424898673832,0.6419151786974846,36.36142891645432,0.0126181496438235,0.0192922507384671,2.29538328516968,130.08309853076935,0.4717376200729214,0.0252189339134754,1.431207048025795,81.69265764951706,0.0685881211412333,0.0064610082406831,1.2712439111432308,71.99062657356262,0.0758304811083571,0.05517578125,0.398,10.32,0.0003063136561152,1.0,0.0,0.0,2303.0,0.605,467.0,2.6430000000000004e-63,0.7886,0.7835,0.7825,1.0,0.8641,1.0,0.0,0.0,559.0,0.621,5.592e-180,-4.369979497857293,0.056,0.712,0.545,False,False
YBL056W,YOR090C,0.123932,0.101399,0.123932,False,5,411,YBL056W_YOR090C,YBL056W,YOR090C,False,"{'YGR205W', 'YDR071C', 'YGL210W'}",{'YOL126C'},3,1,set(),4,0,0.0,0.0,YBL056W,YOR090C,P34221,Q12511,560.0,374.0,4.0,3.0,30.0,30.0,365.0,332.0,0.159,0.159,426.0,421.0,7.517e-14,8.628e-13,0.5178,0.5127,0.4748,0.3865,0.4695,0.4653,1.0,1.0,0.5651,0.5168,184.0,67.0,3.0,1.0,17.0,10.0,61.0,63.0,0.246,0.24,2.323e-08,7.951e-09,363,0.0363392772241578,3.123661999877651,178.25504356622696,1.134298405120755,0.0962396003392708,5.319079813383296,303.0798609852791,7.976636944549697,0.2057376254439323,4.18167349340334,237.06209099292755,2.163688834846409,0.0422922740068695,3.2814717787252725,186.54836678504944,1.3672440873154248,0.302734375,1.012,25.81,0.0075472793701414,374.0,3.0,30.0,332.0,0.159,421.0,7.517e-14,0.5127,0.3865,0.4653,1.0,0.5168,67.0,1.0,10.0,61.0,0.24,7.951e-09,2.1697120972817237,0.056,0.712,0.545,False,False
YBL056W,YDL006W,0.1645299999999999,0.1645299999999999,0.274021,False,5,411,YBL056W_YDL006W,YBL056W,YDL006W,False,"{'YGR205W', 'YDR071C', 'YGL210W'}",set(),3,0,set(),3,0,0.0,0.0,YBL056W,YDL006W,P34221,P35182,308.0,360.0,2.0,2.0,29.0,30.0,579.0,623.0,0.275,0.286,309.0,300.0,4.586e-17,6.431e-19,0.7636,0.7862,0.469,0.7862,0.7636,0.7768,1.0,1.0,0.6627,0.7527,58.0,54.0,2.0,0.0,12.0,11.0,117.0,120.0,0.324,0.324,6.839000000000001e-26,1.9290000000000001e-28,361,0.0190991511468532,2.2548132638682112,128.96580350399017,0.4147791462547795,0.5496265311984254,14.65265016863862,785.1982049942017,331.25810828812445,0.241880398054998,4.438555475519398,243.71935015916824,2.4691630248790157,0.2315105728025523,7.516781454824042,404.7581422328949,21.61514967277294,0.26708984375,0.87,21.44,0.0038772335250962,308.0,2.0,29.0,579.0,0.275,300.0,6.431e-19,0.7636,0.469,0.7636,1.0,0.6627,54.0,0.0,11.0,117.0,0.324,1.9290000000000001e-28,8.973960477440379,0.063,0.756,0.545,False,False
YNL112W,YOR046C,0.197802,0.197802,0.224066,False,23,62,YNL112W_YOR046C,YNL112W,YOR046C,False,"{'YER131W', 'YPL081W', 'YDL191W', 'YJR123W', 'YLR344W', 'YKL180W', 'YGL013C', 'YJR094W-A', 'YER151C', 'YOL121C', 'YAL036C', 'YLL045C', 'YBR084W', 'YPL086C', 'YLR419W', 'YPL037C', 'YGR214W', 'YJL136C', 'YAL035W', 'YML024W;YDR447C', 'YOL127W', 'YLR029C', 'YDL081C', 'YDR471W', 'YBL072C;YER102W', 'YGL076C', 'YPL210C', 'YOL039W', 'YDR101C', 'YLR330W', 'YMR142C', 'YLR325C', 'YDR064W', 'YFR032C-A', 'YNL302C', 'YDL136W', 'YOR312C', 'YBR119W', 'YLR340W', 'YPL143W', 'YER056C-A', 'YNL207W', 'YGL031C', 'YGL123W', 'YGR148C', 'YKL006W', 'YLR406C', 'YDR432W', 'YBL027W', 'YDL053C', 'YGL246C', 'YPL243W', 'YMR143W', 'YBR031W', 'YHR170W', 'YDR447C', 'YNL091W', 'YGR027C', 'YDR381W', 'YHR121W', 'YLR388W', 'YBL072C', 'YMR242C', 'YDL051W', 'YBR247C', 'YDR382W', 'YCR047C', 'YHR086W', 'YDR025W;YBR048W', 'YHR127W', 'YPR043W', 'YNL023C', 'YOR198C', 'YCR031C', 'YLR384C', 'YLR048W', 'YBR189W', 'YDL060W', 'YNL178W', 'YLR278C', 'YGL189C', 'YHL033C', 'YLR448W', 'YGL205W', 'YPL249C-A', 'YJL190C;YLR367W', 'YNL069C', 'YDL040C', 'YFL034C-A', 'YJL189W', 'YNR051C', 'YGR118W;YPR132W', 'YJL177W', 'YDL092W', 'YBR191W', 'YNL096C', 'YGR200C', 'YLR441C', 'YHR193C', 'YDR450W;YML026C', 'YKR057W', 'YOR004W', 'YLR150W', 'YGL030W', 'YLR260W', 'YOL080C', 'YJR145C', 'YPL146C', 'YCR087C-A', 'YGL147C', 'YOR096W', 'YGL099W', 'YIL052C', 'YMR116C', 'YNL301C', 'YLR061W', 'YMR143W;YDL083C', 'YDR117C', 'YLR264W', 'YLR090W', 'YDL213C', 'YPL131W', 'YER074W;YIL069C', 'YGR085C', 'YOR119C', 'YOL040C', 'YER102W', 'YDR500C', 'YDR418W', 'YHL015W', 'YDL130W', 'YLR075W', 'YOR091W', 'YDL075W', 'YJR145C;YHR203C', 'YML063W', 'YML073C', 'YIL133C', 'YOR063W', 'YDL061C', 'YOR369C', 'YIL161W', 'YKL122C', 'YHL013C', 'YGR081C', 'YPL079W', 'YHR203C', 'YDL082W', 'YBR263W', 'YIL061C', 'YLR196W', 'YML024W', 'YLR185W', 'YNL224C', 'YGR034W', 'YDL133C-A', 'YKL071W', 'YPL090C;YBR181C'}","{'YJL138C', 'YGR027W-A;YGR038C-A;YJR026W;YLR227W-A;YML040W', 'YER168C', 'YDL084W', 'YKR059W', 'YBR214W', 'YDR341C', 'YLL026W', 'YLR180W', 'YNL129W', 'YMR214W', 'YGR218W', 'YKR001C', 'YKL126W'}",158,14,set(),172,0,0.0,0.0,YNL112W,YOR046C,P24783,P20449,726.0,274.0,15.0,4.0,46.0,45.0,856.0,914.0,0.253,0.276,512.0,412.0,3.2890000000000003e-31,1.0700000000000001e-28,0.7001,0.8089,0.6216,0.697,0.7001,0.6897,1.0,1.0,0.6403,0.6963,836.0,459.0,13.0,6.0,230.0,171.0,179.0,178.0,0.308,0.308,1.628e-45,9.628000000000001e-46,5443,0.0227128841917363,2.469859651969543,141.08009332418442,0.5775802978896715,0.1657890230568904,7.389031020791041,415.33342719078064,24.786441775606622,0.1802026707224775,3.726527998077525,211.0583660006523,1.370338996472665,0.068571326641572,4.18824302074076,235.8445073366165,2.9733888957044114,0.2978515625,0.9473,23.64,0.0067125526262598,274.0,4.0,45.0,856.0,0.253,412.0,3.2890000000000003e-31,0.7001,0.6216,0.6897,1.0,0.6403,459.0,6.0,171.0,178.0,0.308,9.628000000000001e-46,2.383779308660549,0.96,0.959,0.994,True,True
YLR134W,YMR108W,0.197158,0.161572,0.197158,False,6,27,YLR134W_YMR108W,YLR134W,YMR108W,False,"{'YLR044C', 'YGL064C', 'YCR054C', 'YGR087C', 'YEL020C'}","{'YBR176W', 'YDR322W', 'YOR136W', 'YER086W', 'YPL059W', 'YPR166C', 'YJR121W', 'YER087W', 'YKL170W', 'YDR430C', 'YJR016C', 'YDL066W', 'YIL125W', 'YMR083W', 'YPR004C', 'YKL029C', 'YCL064C', 'YKL003C', 'YOL096C', 'YDL152W', 'YLR355C', 'YLR089C', 'YOR356W', 'YNL306W', 'YKL134C', 'YCL009C', 'YER080W', 'YHR208W', 'YHL021C', 'YER170W', 'YPL135W', 'YHR147C', 'YDL178W', 'YER073W', 'YDR019C', 'YOR125C', 'YER178W', 'YGR207C', 'YOR232W', 'YPL118W', 'YLR304C', 'YOR150W', 'YJR122W', 'YDR234W', 'YDR041W', 'YCR028C-A', 'YLR259C', 'YCR046C', 'YML110C', 'YKL085W', 'YBR026C', 'YJR045C'}",5,52,set(),57,0,0.0,0.0,YLR134W,YMR108W,P16467,P07342,84.0,145.0,4.0,4.0,29.0,42.0,881.0,849.0,0.194,0.194,626.0,626.0,2.9620000000000002e-30,9.916999999999999e-29,0.767,0.7669,0.767,0.6386,0.7577,0.7669,1.0,1.0,0.599,0.5796,49.0,85.0,4.0,1.0,31.0,64.0,103.0,102.0,0.245,0.245,3.772e-21,1.273e-20,5022,0.0235281126053008,2.5208370428676083,143.15219283103943,0.5602532893680205,0.106362548931118,5.809487288091182,330.4604355096817,10.961986660972023,0.1796700033317257,3.730923597575508,211.39189445972443,1.4855723213552088,0.0448533979951448,3.3815131946026944,193.034565448761,1.407880020054192,0.17041015625,0.646,15.92,0.0012613167241949,84.0,4.0,29.0,849.0,0.194,626.0,2.9620000000000002e-30,0.7669,0.6386,0.7577,1.0,0.5796,49.0,1.0,31.0,102.0,0.245,3.772e-21,0.6950606770816381,0.942,0.885,0.678,True,True
YCR024C,YHR019C,0.239837,0.212996,0.239837,True,6,402,YCR024C_YHR019C,YCR024C,YHR019C,False,"{'YBL007C', 'YJR065C', 'YIL062C', 'YNL243W', 'YBR234C', 'YNR035C', 'YER178W', 'YCR011C'}","{'YDR270W', 'YLR249W', 'YNL121C', 'YDL191W', 'YNL231C', 'YCR036W', 'YJR047C', 'YEL065W', 'YER048C', 'YBR025C', 'YMR260C', 'YNL126W', 'YOR187W', 'YER007C-A', 'YLR244C', 'YLR109W', 'YDL195W', 'YDR115W', 'YLR072W', 'YOL111C', 'YJR007W', 'YOL158C', 'YDR091C', 'YPR033C', 'YPL160W', 'YLR216C', 'YPR080W', 'YGR185C', 'YFR024C-A', 'YLR061W', 'YHR020W', 'YLL006W', 'YJL080C', 'YLL018C', 'YKL006W', 'YOR297C', 'YNR017W', 'YGR094W', 'YPL271W', 'YBR118W', 'YDR037W', 'YFR009W', 'YIL078W', 'YEL034W', 'YLL014W', 'YML020W', 'YOL023W', 'YKL042W', 'YMR112C', 'YGL105W', 'YJR014W', 'YHR143W-A', 'YDL182W', 'YBL038W', 'YDR257C', 'YGR054W', 'YNL103W', 'YGL245W', 'YGR264C', 'YHR064C', 'YDL201W', 'YDR356W', 'YBR121C', 'YPL048W', 'YGR285C', 'YKL081W', 'YOR168W'}",8,67,set(),75,0,0.0,0.0,YCR024C,YHR019C,P25345,P38707,49.0,93.0,0.0,1.0,33.0,39.0,1160.0,1148.0,0.264,0.25,473.0,502.0,4.742e-36,9.372e-37,0.7869,0.7691,0.7577,0.6865,0.7497,0.7691,1.0,1.0,0.709,0.6942,277.0,320.0,0.0,0.0,270.0,303.0,157.0,153.0,0.26,0.257,1.0229999999999999e-38,5.403e-37,1218,0.0244170267755211,2.569249783715074,146.14814519882202,0.6342430543274503,0.0614084056808572,4.771988067403681,272.0512593984604,5.452081337234516,0.1306590137226478,3.317728949936392,188.25775426626203,1.2159025049897942,0.0316150853654249,2.857966491759009,163.67629957199097,0.8796809408433954,0.27490234375,0.9326,23.86,0.0055016569649789,49.0,0.0,33.0,1148.0,0.25,473.0,9.372e-37,0.7691,0.6865,0.7497,1.0,0.6942,277.0,0.0,270.0,153.0,0.257,1.0229999999999999e-38,0.22874463235596143,0.947,0.95,1.0,True,True
YOR391C,YPL280W,0.995781,0.995781,0.995781,True,4,425,YOR391C_YPL280W,YOR391C,YPL280W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YOR391C,YPL280W,Q08914,Q08992,1.0,2.0,0.0,1.0,0.0,0.0,1871.0,1839.0,0.995,0.995,237.0,237.0,9.628e-48,1.029e-45,0.9955,0.9955,0.9955,0.9955,0.9955,0.9955,1.0,1.0,0.9854,0.9848,0.0,1.0,0.0,0.0,0.0,0.0,490.0,490.0,0.995,0.995,4.733e-157,4.733e-157,5637,1.5052574540819208e-05,0.0640820121327321,3.65427827835083,7.876195264459786e-05,0.0001848809734159,0.2661594493605639,15.15171217918396,0.002340003536935,0.000126065778003,0.1056131254632242,5.969551265239716,8.339993080232906e-05,8.016376022390581e-05,0.1427007186534827,8.11126184463501,0.0003929244126611,0.0087890625,0.02463,0.6255,1.309121356376526e-07,1.0,0.0,0.0,1839.0,0.995,237.0,9.628e-48,0.9955,0.9955,0.9955,1.0,0.9848,0.0,0.0,0.0,490.0,0.995,4.733e-157,-6.983646862783911,0.976,,,True,True
YHR004C,YLL010C,0.1659189999999999,0.1659189999999999,0.173302,False,4,428,YHR004C_YLL010C,YHR004C,YLL010C,False,set(),"{'YOR043W', 'YIL135C'}",0,2,set(),2,0,0.0,0.0,YHR004C,YLL010C,P38757,Q07800,96.0,136.0,1.0,2.0,29.0,30.0,371.0,377.0,0.196,0.185,494.0,501.0,4.11e-18,5.283e-19,0.3696,0.3611,0.3543,0.3611,0.3696,0.3585,1.0,1.0,0.6783,0.6812,25.0,37.0,0.0,1.0,14.0,14.0,113.0,106.0,0.35,0.356,1.0079999999999999e-24,1.4119999999999998e-22,3892,0.0174881538662613,2.1549745022373403,123.11112183332445,0.3470254331893499,0.1358682633249855,7.205465911030251,408.4135847687721,24.80528624011842,0.139201515340444,3.850036750462574,217.25121176242828,1.6266258632658364,0.058852572583758,3.889899123148888,220.989772439003,2.1975194680587187,0.1767578125,0.972,24.89,0.0072386149587294,96.0,1.0,29.0,371.0,0.185,494.0,5.283e-19,0.3611,0.3543,0.3585,1.0,0.6783,25.0,0.0,14.0,106.0,0.35,1.0079999999999999e-24,2.0188984867546638,0.107,0.321,,False,False
YHR004C,YLR019W,0.181614,0.181614,0.20403,True,4,428,YHR004C_YLR019W,YHR004C,YLR019W,False,set(),set(),0,0,set(),0,0,0.0,0.0,YHR004C,YLR019W,P38757,Q07949,68.0,122.0,0.0,1.0,28.0,30.0,407.0,410.0,0.209,0.181,459.0,441.0,1.047e-18,5.3660000000000005e-20,0.4025,0.3999,0.3597,0.3999,0.4025,0.397,1.0,1.0,0.7095,0.6763,26.0,47.0,1.0,2.0,14.0,21.0,112.0,106.0,0.364,0.348,2.11e-24,9.534e-23,3893,0.0182648977580883,2.1965922507536644,125.26864182949066,0.3845568661307722,0.1456127724475958,7.39786061824964,420.0907304286957,26.132313660391592,0.1537697229546769,4.053916826231264,230.6035680174828,1.9137796292396072,0.0622022850397723,3.980054366784034,226.45705723762512,2.4797997589645044,0.171875,0.9365,23.8,0.0056487941575451,68.0,0.0,28.0,407.0,0.181,441.0,5.3660000000000005e-20,0.3999,0.3597,0.397,1.0,0.6763,26.0,1.0,14.0,106.0,0.348,2.11e-24,2.1532220174060903,0.107,,,False,False
YDL126C,YLR397C,0.3149699999999999,0.3149699999999999,0.337179,True,5,431,YDL126C_YLR397C,YDL126C,YLR397C,False,"{'YFL044C', 'YGR119C', 'YNL085W', 'YGL140C', 'YER065C', 'YBR179C', 'YOR375C', 'YDR330W', 'YLR088W', 'YOL013C', 'YDR057W', 'YML088W', 'YOR157C', 'YBL058W', 'YER100W', 'YGL048C', 'YNL141W', 'YMR119W', 'YBR170C', 'YML029W', 'YDL132W', 'YLL039C;YLR167W', 'YBR280C', 'YIL030C', 'YKL100C', 'YDR328C', 'YGR048W', 'YJR090C', 'YJR092W', 'YMR067C', 'YBR273C', 'YDR049W', 'YPL028W', 'YOL038W', 'YML013W', 'YNL059C', 'YDL091C', 'YLR207W', 'YAL010C'}","{'YBL028C', 'YGR245C', 'YER006W', 'YLR009W', 'YNL002C', 'YPR016C', 'YIL096C', 'YHR197W', 'YGL029W', 'YKL009W', 'YHR052W', 'YPL093W', 'YPL146C', 'YOR293W', 'YLR074C', 'YOR294W', 'YKR081C', 'YDR101C', 'YER126C', 'YNL182C', 'YNL175C', 'YCR072C', 'YGR103W', 'YNR053C', 'YNL110C', 'YJL122W', 'YML073C', 'YLR106C', 'YHR085W'}",39,29,set(),68,0,0.0,0.0,YDL126C,YLR397C,P25694,P32794,56.0,38.0,0.0,0.0,31.0,24.0,2094.0,2109.0,0.35,0.352,811.0,808.0,1.166e-72,2.268e-74,0.5951,0.5945,0.5603,0.5945,0.5951,0.5824,1.0,1.0,0.7584,0.7529,29.0,26.0,0.0,0.0,22.0,20.0,472.0,464.0,0.453,0.419,1.1259999999999999e-140,1.048e-138,1533,0.0148585539467218,2.019122188717427,114.62886583805084,0.2905661597948432,0.1281433193702096,6.403483490743693,361.6764256954193,16.526675473056724,0.0690518237562868,2.212788362764342,126.7639696598053,0.2349171966814188,0.0446653253727059,3.406648999996152,192.38678789138797,1.512288616219024,0.26953125,0.8555,20.88,0.0042498182409163,38.0,0.0,24.0,2094.0,0.35,808.0,2.268e-74,0.5945,0.5603,0.5824,1.0,0.7529,26.0,0.0,20.0,464.0,0.419,1.1259999999999999e-140,-0.03640554915730201,0.07,0.372,0.41,False,False
YDL126C,YLL034C,0.288623,0.287933,0.288623,False,5,431,YDL126C_YLL034C,YDL126C,YLL034C,False,"{'YFL044C', 'YGR119C', 'YNL085W', 'YGL140C', 'YER065C', 'YBR179C', 'YOR375C', 'YDR330W', 'YLR088W', 'YOL013C', 'YDR057W', 'YML088W', 'YOR157C', 'YBL058W', 'YER100W', 'YGL048C', 'YNL141W', 'YMR119W', 'YBR170C', 'YML029W', 'YDL132W', 'YLL039C;YLR167W', 'YBR280C', 'YIL030C', 'YKL100C', 'YDR328C', 'YGR048W', 'YJR090C', 'YJR092W', 'YMR067C', 'YBR273C', 'YDR049W', 'YPL028W', 'YOL038W', 'YML013W', 'YNL059C', 'YDL091C', 'YLR207W', 'YAL010C'}","{'YJL177W', 'YBR191W', 'YIL161W', 'YPL131W', 'YLR150W', 'YER056C-A', 'YDL082W', 'YKL180W', 'YDL136W', 'YLR061W', 'YGR148C', 'YJR094W-A', 'YKL006W', 'YGL076C', 'YLR075W', 'YLR185W', 'YJL010C', 'YGL147C', 'YMR194W', 'YMR142C', 'YMR242C', 'YIL052C', 'YPL249C-A', 'YLL045C', 'YIL133C', 'YOR063W'}",39,26,set(),65,0,0.0,0.0,YDL126C,YLL034C,P25694,Q07844,70.0,57.0,1.0,0.0,31.0,29.0,1974.0,1946.0,0.372,0.376,650.0,645.0,8.247e-59,1.891e-54,0.7607,0.7581,0.6002,0.5927,0.5988,0.5941,1.0,1.0,0.796,0.79,36.0,33.0,1.0,0.0,23.0,22.0,423.0,411.0,0.384,0.383,4.5150000000000006e-124,5.376e-120,1532,0.0401376337224977,3.312588401319359,189.0898354649544,1.362064228222928,0.0464419409533326,3.672709081793308,209.20016437768936,2.1071700840986,0.1140583749138532,2.9262405849673097,160.2193210721016,0.6983551698562609,0.0259034842653661,2.596538171030584,147.30544185638428,0.6546405001996187,0.30322265625,0.9404,23.19,0.0049576087935432,57.0,0.0,29.0,1946.0,0.372,645.0,8.247e-59,0.7581,0.5927,0.5941,1.0,0.79,33.0,0.0,22.0,411.0,0.383,4.5150000000000006e-124,-0.3093111854630194,0.166,0.486,,False,False
